"site_id","sitename","lon","lat","format_name","file_path","filename","start_date","end_date","duration","created_at"
"1000019940","MANDIFORE-PNW-2686","-123.4898489","40.7097559","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19940","FIA_ED2_site_1-19940","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:00.594254"
"1000016819","MANDIFORE-SEUS-7598","-91.1932452","34.6413924","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16819","FIA_ED2_site_1-16819","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:48:39.958338"
"1000003927","MANDIFORE-SEUS-7692","-91.4076038","34.7395282","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3927","NARR_ED2_site_1-3927","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:41:56.380831"
"1000016303","MANDIFORE-SEUS-6890","-82.2592686","33.2928635","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16303","NARR_ED2_site_1-16303","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:40:39.958235"
"1000023646","MANDIFORE-PNW-9368","-114.4053304","48.2352493","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23646","FIA_ED2_site_1-23646","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:03.349665"
"1000021531","MANDIFORE-PNW-5848","-115.8155049","44.9034962","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21531","FIA_ED2_site_1-21531","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:04.91819"
"1000000786","MANDIFORE-SEUS-1168","-93.3266322","30.2229632","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-786","FIA_ED2_site_1-786","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:48:46.167196"
"1000001926","MANDIFORE-SEUS-3531","-81.5987498","30.9415499","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1926","NARR_ED2_site_1-1926","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:40:42.828006"
"1000000038","Kennedy Space Center (slash pine) (US-KS1)","-80.6709","28.4583","ED2.cohort","/projectnb/dietzelab/mccabete/siteFiles","duke2.lat35.5lon-79.5.css Kennedy Space Center","31/12/1995 06:00:00","31/12/2007 06:00:00","12 years","20/3/2017 14:05:30.525428"
"1000021038","MANDIFORE-PNW-5202","-119.0797385","43.816274","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21038","FIA_ED2_site_1-21038","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:04.924435"
"1000014752","MANDIFORE-SEUS-4325","-84.2291215","31.7963633","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-14752","FIA_ED2_site_1-14752","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:48:50.432289"
"1000022423","MANDIFORE-PNW-6989","-115.0998879","46.0188236","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22423","NARR_ED2_site_1-22423","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:20.90607"
"1000003120","MANDIFORE-SEUS-5802","-83.8702012","32.75288","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3120","NARR_ED2_site_1-3120","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:41:05.374374"
"1000023055","MANDIFORE-PNW-8276","-122.014694","46.0556325","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23055","NARR_ED2_site_1-23055","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:21.47865"
"1000001854","MANDIFORE-SEUS-3391","-82.0294021","30.9061151","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1854","FIA_ED2_site_1-1854","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:48:55.877829"
"1000021005","MANDIFORE-PNW-5166","-123.3885658","42.9698284","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21005","NARR_ED2_site_1-21005","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:22.658235"
"1000023173","MANDIFORE-PNW-8523","-116.9062994","47.1353189","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23173","FIA_ED2_site_1-23173","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:07.857806"
"1000023289","MANDIFORE-PNW-8742","-115.2891752","47.559128","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23289","NARR_ED2_site_1-23289","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:41:11.097029"
"1000014486","MANDIFORE-SEUS-3890","-86.7938524","31.765984","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-14486","NARR_ED2_site_1-14486","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:30.502777"
"1000022411","MANDIFORE-PNW-6977","-116.6110563","45.7946276","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22411","FIA_ED2_site_1-22411","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:09.649162"
"1000002442","MANDIFORE-SEUS-4516","-92.9272488","32.5500691","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-2442","FIA_ED2_site_1-2442","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:48:59.83468"
"1000018144","MANDIFORE-SEUS-9221","-89.9631631","36.285197","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-18144","NARR_ED2_site_1-18144","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:45.893682"
"1000019372","MANDIFORE-PNW-10677","-118.7049656","48.8040976","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19372","FIA_ED2_site_1-19372","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:09.692305"
"1000022579","MANDIFORE-PNW-7284","-116.9461528","46.0193375","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22579","FIA_ED2_site_1-22579","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:12.068715"
"1000018958","MANDIFORE-PNW-10069","-117.2139023","48.4813275","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-18958","FIA_ED2_site_1-18958","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:08.344679"
"1000016985","MANDIFORE-SEUS-7797","-90.0820298","34.7694984","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16985","NARR_ED2_site_1-16985","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:42:49.984945"
"1000019840","MANDIFORE-PNW-2389","-122.0141009","40.7500849","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19840","FIA_ED2_site_1-19840","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:14.156526"
"1000023629","MANDIFORE-PNW-9352","-116.4902093","47.9402825","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23629","FIA_ED2_site_1-23629","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:14.16013"
"1000016013","MANDIFORE-SEUS-6477","-82.0927014","33.0009778","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16013","FIA_ED2_site_1-16013","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:12.21235"
"1000017194","MANDIFORE-SEUS-8057","-91.4967218","35.1009326","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-17194","NARR_ED2_site_1-17194","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:41:39.106646"
"1000021005","MANDIFORE-PNW-5166","-123.3885658","42.9698284","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21005","FIA_ED2_site_1-21005","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:16.511601"
"1000020459","MANDIFORE-PNW-4052","-120.7758174","42.4831047","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-20459","FIA_ED2_site_1-20459","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:18.36109"
"1000015612","MANDIFORE-SEUS-5794","-84.7229188","32.8409644","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-15612","FIA_ED2_site_1-15612","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:16.517092"
"1000021352","MANDIFORE-PNW-5634","-116.7509941","44.5757566","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-21352","NARR_ED2_site_1-21352","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:15.293398"
"1000022399","MANDIFORE-PNW-6965","-118.1117094","45.5538554","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22399","FIA_ED2_site_1-22399","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:20.063322"
"1000016922","MANDIFORE-SEUS-771","-81.6966068","28.5832093","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-16922","FIA_ED2_site_1-16922","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:20.493762"
"1000001647","MANDIFORE-SEUS-2993","-95.0801239","31.6007769","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1647","NARR_ED2_site_1-1647","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:00.647421"
"1000019421","MANDIFORE-PNW-10771","-119.9114529","48.6935705","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19421","NARR_ED2_site_1-19421","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:16.468065"
"1000020688","MANDIFORE-PNW-4542","-123.8826613","42.3016325","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-20688","FIA_ED2_site_1-20688","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:20.939338"
"1000019519","MANDIFORE-PNW-10979","-119.717466","48.914945","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19519","NARR_ED2_site_1-19519","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:02.299708"
"1000020688","MANDIFORE-PNW-4542","-123.8826613","42.3016325","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20688","NARR_ED2_site_1-20688","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:17.50539"
"1000019759","MANDIFORE-PNW-2067","-123.4006488","40.1708887","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19759","NARR_ED2_site_1-19759","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:07.392218"
"1000018616","MANDIFORE-SEUS-9729","-90.1389723","36.9199968","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-18616","FIA_ED2_site_1-18616","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:25.575673"
"1000019828","MANDIFORE-PNW-2374","-123.7297687","40.3764283","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19828","NARR_ED2_site_1-19828","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:11.028978"
"1000003157","MANDIFORE-SEUS-5870","-90.621598","33.3617043","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3157","NARR_ED2_site_1-3157","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:25.904902"
"1000000268","Avignon (FR-Avi)","4.8781","43.9161","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-268","NARR_ED2_site_1-268","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:41.196569"
"1000022486","MANDIFORE-PNW-7097","-114.4922536","46.1957348","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22486","FIA_ED2_site_1-22486","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:24.619533"
"1000014261","MANDIFORE-SEUS-3478","-87.1401601","31.5233411","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-14261","FIA_ED2_site_1-14261","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:30.308763"
"1000022423","MANDIFORE-PNW-6989","-115.0998879","46.0188236","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22423","FIA_ED2_site_1-22423","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:25.071325"
"1000016495","MANDIFORE-SEUS-7170","-92.6374913","34.3339604","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16495","NARR_ED2_site_1-16495","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:43:43.351043"
"1000023497","MANDIFORE-PNW-9141","-117.0794118","47.665058","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23497","FIA_ED2_site_1-23497","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:25.900226"
"1000015537","MANDIFORE-SEUS-5648","-86.6585853","32.9265292","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-15537","FIA_ED2_site_1-15537","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:35.272709"
"1000001453","MANDIFORE-SEUS-2625","-90.3440896","31.1913939","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-1453","NARR_ED2_site_1-1453","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:31.455243"
"1000014832","MANDIFORE-SEUS-4462","-84.1106497","31.8742998","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-14832","NARR_ED2_site_1-14832","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:42:35.785886"
"1000022240","MANDIFORE-PNW-6728","-121.8672152","44.6836099","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22240","NARR_ED2_site_1-22240","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:07.456593"
"1000003537","MANDIFORE-SEUS-6599","-83.7876633","33.2860873","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-3537","NARR_ED2_site_1-3537","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 16:15:57.015326"
"1000019151","MANDIFORE-PNW-10350","-120.9396848","48.1343917","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19151","FIA_ED2_site_1-19151","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:29.040863"
"1000001641","MANDIFORE-SEUS-2982","-81.8685321","30.6126548","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1641","FIA_ED2_site_1-1641","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:39.955558"
"1000022334","MANDIFORE-PNW-6857","-118.7034739","45.3612945","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-22334","NARR_ED2_site_1-22334","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:08.237512"
"1000019786","MANDIFORE-PNW-2191","-121.0294919","40.7674441","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19786","FIA_ED2_site_1-19786","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:30.38077"
"1000023497","MANDIFORE-PNW-9141","-117.0794118","47.665058","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23497","NARR_ED2_site_1-23497","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:12.917152"
"1000015004","MANDIFORE-SEUS-4747","-82.9246778","31.9229645","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-15004","FIA_ED2_site_1-15004","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:44.638424"
"1000012408","MANDIFORE-SEUS-1038","-90.6374265","29.9438922","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-12408","NARR_ED2_site_1-12408","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:17.108648"
"1000022240","MANDIFORE-PNW-6728","-121.8672152","44.6836099","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22240","FIA_ED2_site_1-22240","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:31.187139"
"1000016044","MANDIFORE-SEUS-6524","-93.5276757","33.9088077","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-16044","NARR_ED2_site_1-16044","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:33.346608"
"1000018394","MANDIFORE-SEUS-9489","-79.7006541","35.5869408","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-18394","FIA_ED2_site_1-18394","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:49.068604"
"1000015410","MANDIFORE-SEUS-5399","-85.2930728","32.6255625","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-15410","NARR_ED2_site_1-15410","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:37.648892"
"1000023266","MANDIFORE-PNW-8690","-121.9051263","46.4515513","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23266","NARR_ED2_site_1-23266","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:04.790678"
"1000022218","MANDIFORE-PNW-6686","-114.2665498","45.8593603","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22218","FIA_ED2_site_1-22218","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:33.831065"
"1000018832","MANDIFORE-SEUS-9938","-89.2105399","37.139658","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-18832","FIA_ED2_site_1-18832","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:49:55.522745"
"1000019174","MANDIFORE-PNW-10372","-118.0881871","48.6237617","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19174","FIA_ED2_site_1-19174","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:35.528704"
"1000012439","MANDIFORE-SEUS-10419","-76.8121889","36.6974228","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-12439","NARR_ED2_site_1-12439","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:23.449101"
"1000023613","MANDIFORE-PNW-9319","-120.725778","47.2359396","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23613","FIA_ED2_site_1-23613","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:35.878597"
"1000012513","MANDIFORE-SEUS-10514","-78.1920302","37.1845412","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-12513","FIA_ED2_site_1-12513","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:00.011201"
"1000014250","MANDIFORE-SEUS-3468","-88.1936882","31.6020041","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-14250","NARR_ED2_site_1-14250","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:34.125113"
"1000023613","MANDIFORE-PNW-9319","-120.725778","47.2359396","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23613","NARR_ED2_site_1-23613","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:44:59.846351"
"1000019888","MANDIFORE-PNW-2504","-120.659637","41.1185749","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-19888","FIA_ED2_site_1-19888","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:38.564033"
"1000001703","MANDIFORE-SEUS-3095","-84.3458918","30.9938229","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1703","FIA_ED2_site_1-1703","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:04.451561"
"1000023755","MANDIFORE-PNW-9558","-116.5471785","48.1174561","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-23755","NARR_ED2_site_1-23755","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:45:02.282172"
"1000019786","MANDIFORE-PNW-2191","-121.0294919","40.7674441","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-19786","NARR_ED2_site_1-19786","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:45:06.547884"
"1000002997","MANDIFORE-SEUS-5605","-91.2805832","33.2113616","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-2997","FIA_ED2_site_1-2997","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:09.559436"
"1000022946","MANDIFORE-PNW-8068","-122.1927687","45.8333551","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22946","FIA_ED2_site_1-22946","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:40.709357"
"1000020050","MANDIFORE-PNW-2997","-123.3626471","41.0173972","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-20050","NARR_ED2_site_1-20050","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:51.846425"
"1000001732","MANDIFORE-SEUS-3152","-92.7498456","31.6472248","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-1732","FIA_ED2_site_1-1732","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:13.816413"
"1000012544","MANDIFORE-SEUS-10557","-77.0549041","37.1006256","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-12544","NARR_ED2_site_1-12544","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 18:43:56.699061"
"1000015348","MANDIFORE-SEUS-5308","-80.8642439","32.0258525","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-15348","NARR_ED2_site_1-15348","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:45:12.288441"
"1000022599","MANDIFORE-PNW-7306","-114.1605557","46.4245893","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-22599","FIA_ED2_site_1-22599","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:40.85079"
"1000004133","MANDIFORE-SEUS-8380","-82.5658609","34.6851511","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-4133","NARR_ED2_site_1-4133","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:45:28.98557"
"1000023055","MANDIFORE-PNW-8276","-122.014694","46.0556325","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-23055","FIA_ED2_site_1-23055","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:43.280906"
"1000013040","MANDIFORE-SEUS-1471","-83.5731055","29.8196756","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-13040","FIA_ED2_site_1-13040","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:17.713666"
"1000002578","MANDIFORE-SEUS-4763","-81.2453081","31.713371","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-2578","FIA_ED2_site_1-2578","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 10:50:22.203679"
"1000013178","MANDIFORE-SEUS-1685","-88.0970564","30.422176","ed.met_driver_header files format","/projectnb/dietzelab/pecan.data/input/NARR_ED2_site_1-13178","NARR_ED2_site_1-13178","1/1/2000 00:00:00","31/12/2015 00:00:00","15 years 11 mons 30 days","13/10/2016 17:45:33.677814"
"1000021075","MANDIFORE-PNW-5269","-123.4236449","43.0556504","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21075","FIA_ED2_site_1-21075","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:45.338649"
"1000021133","MANDIFORE-PNW-5341","-114.696603","44.6081999","ED2.cohort","/projectnb/dietzelab/pecan.data/input/FIA_ED2_site_1-21133","FIA_ED2_site_1-21133","1/1/2000 00:00:00","31/12/2000 00:00:00","11 mons 30 days","25/10/2016 07:46:45.395969"
